epoch: 31	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.6875	
epoch: 32	test: 	0.5256410256410255	0.5625	best: 	0.6923076923076923	0.6875	
epoch: 33	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.6875	
epoch: 34	test: 	0.5256410256410255	0.5625	best: 	0.6923076923076923	0.6875	
epoch: 35	test: 	0.5064102564102564	0.53125	best: 	0.6923076923076923	0.6875	
epoch: 36	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.6875	
epoch: 37	test: 	0.5833333333333333	0.625	best: 	0.6923076923076923	0.6875	
epoch: 38	test: 	0.5448717948717949	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 39	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.6875	
epoch: 40	test: 	0.4871794871794871	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 41	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 42	test: 	0.5448717948717949	0.53125	best: 	0.6923076923076923	0.6875	
epoch: 43	test: 	0.5641025641025641	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 44	test: 	0.5833333333333333	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 45	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.6875	
epoch: 46	test: 	0.6025641025641025	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 47	test: 	0.6217948717948717	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 48	test: 	0.6025641025641025	0.625	best: 	0.6923076923076923	0.6875	
epoch: 49	test: 	0.6217948717948717	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 50	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 51	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.6875	
epoch: 52	test: 	0.5064102564102564	0.5625	best: 	0.6923076923076923	0.6875	
epoch: 53	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.6875	
epoch: 54	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 55	test: 	0.5256410256410255	0.53125	best: 	0.6923076923076923	0.6875	
epoch: 56	test: 	0.5448717948717949	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 57	test: 	0.6025641025641025	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 58	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 59	test: 	0.5833333333333333	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 60	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 61	test: 	0.5448717948717949	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 62	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.6875	
epoch: 63	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.6875	
epoch: 64	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.6875	
epoch: 65	test: 	0.5448717948717949	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 66	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.6875	
epoch: 67	test: 	0.5833333333333333	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 68	test: 	0.5448717948717949	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 69	test: 	0.5064102564102564	0.625	best: 	0.6923076923076923	0.6875	
epoch: 70	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 71	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.6875	
epoch: 72	test: 	0.5833333333333333	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 73	test: 	0.4871794871794871	0.625	best: 	0.6923076923076923	0.6875	
epoch: 74	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 75	test: 	0.5641025641025641	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 76	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 77	test: 	0.4871794871794871	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 78	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.6875	
epoch: 79	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.6875	
epoch: 80	test: 	0.6025641025641025	0.6875	best: 	0.6923076923076923	0.6875	
epoch: 81	test: 	0.5256410256410255	0.65625	best: 	0.6923076923076923	0.6875	
epoch: 82	test: 	0.6025641025641025	0.78125	best: 	0.6923076923076923	0.78125	
epoch: 83	test: 	0.6217948717948717	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 84	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.78125	
epoch: 85	test: 	0.5448717948717949	0.65625	best: 	0.6923076923076923	0.78125	
epoch: 86	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.78125	
epoch: 87	test: 	0.5833333333333333	0.6875	best: 	0.6923076923076923	0.78125	
epoch: 88	test: 	0.5448717948717949	0.6875	best: 	0.6923076923076923	0.78125	
epoch: 89	test: 	0.5448717948717949	0.6875	best: 	0.6923076923076923	0.78125	
epoch: 90	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.78125	
epoch: 91	test: 	0.5448717948717949	0.6875	best: 	0.6923076923076923	0.78125	
epoch: 92	test: 	0.5641025641025641	0.75	best: 	0.6923076923076923	0.78125	
epoch: 93	test: 	0.5448717948717949	0.65625	best: 	0.6923076923076923	0.78125	
epoch: 94	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.78125	
epoch: 95	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.78125	
epoch: 96	test: 	0.5064102564102564	0.625	best: 	0.6923076923076923	0.78125	
epoch: 97	test: 	0.5064102564102564	0.625	best: 	0.6923076923076923	0.78125	
epoch: 98	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.78125	
epoch: 99	test: 	0.5256410256410255	0.625	best: 	0.6923076923076923	0.78125	
epoch: 100	test: 	0.5641025641025641	0.65625	best: 	0.6923076923076923	0.78125	
epoch: 101	test: 	0.5064102564102564	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 102	test: 	0.5641025641025641	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 103	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 104	test: 	0.5448717948717949	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 105	test: 	0.5641025641025641	0.71875	best: 	0.6923076923076923	0.78125	
epoch: 106	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 107	test: 	0.5641025641025641	0.53125	best: 	0.6923076923076923	0.78125	
epoch: 108	test: 	0.5448717948717949	0.625	best: 	0.6923076923076923	0.78125	
epoch: 109	test: 	0.6923076923076923	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 110	test: 	0.5448717948717949	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 111	test: 	0.5448717948717949	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 112	test: 	0.5641025641025641	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 113	test: 	0.6217948717948717	0.65625	best: 	0.6923076923076923	0.78125	
epoch: 114	test: 	0.5448717948717949	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 115	test: 	0.5448717948717949	0.53125	best: 	0.6923076923076923	0.78125	
epoch: 116	test: 	0.5833333333333333	0.6875	best: 	0.6923076923076923	0.78125	
epoch: 117	test: 	0.5641025641025641	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 118	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 119	test: 	0.5641025641025641	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 120	test: 	0.5641025641025641	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 121	test: 	0.5641025641025641	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 122	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 123	test: 	0.6217948717948717	0.625	best: 	0.6923076923076923	0.78125	
epoch: 124	test: 	0.6025641025641025	0.625	best: 	0.6923076923076923	0.78125	
epoch: 125	test: 	0.608974358974359	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 126	test: 	0.5256410256410255	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 127	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.78125	
epoch: 128	test: 	0.5641025641025641	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 129	test: 	0.5256410256410255	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 130	test: 	0.5448717948717949	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 131	test: 	0.6025641025641025	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 132	test: 	0.6025641025641025	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 133	test: 	0.5833333333333333	0.625	best: 	0.6923076923076923	0.78125	
epoch: 134	test: 	0.641025641025641	0.625	best: 	0.6923076923076923	0.78125	
epoch: 135	test: 	0.6282051282051282	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 136	test: 	0.5833333333333333	0.53125	best: 	0.6923076923076923	0.78125	
epoch: 137	test: 	0.6217948717948717	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 138	test: 	0.5641025641025641	0.5625	best: 	0.6923076923076923	0.78125	
epoch: 139	test: 	0.5833333333333333	0.625	best: 	0.6923076923076923	0.78125	
epoch: 140	test: 	0.5641025641025641	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 141	test: 	0.5448717948717949	0.65625	best: 	0.6923076923076923	0.78125	
epoch: 142	test: 	0.5641025641025641	0.625	best: 	0.6923076923076923	0.78125	
epoch: 143	test: 	0.5064102564102564	0.59375	best: 	0.6923076923076923	0.78125	
epoch: 144	test: 	0.6282051282051282	0.625	best: 	0.6923076923076923	0.78125	
epoch: 145	test: 	0.7051282051282052	0.65625	best: 	0.7051282051282052	0.78125	
epoch: 146	test: 	0.6282051282051282	0.65625	best: 	0.7051282051282052	0.78125	
epoch: 147	test: 	0.5256410256410255	0.5625	best: 	0.7051282051282052	0.78125	
epoch: 148	test: 	0.6217948717948717	0.625	best: 	0.7051282051282052	0.78125	
epoch: 149	test: 	0.6923076923076923	0.59375	best: 	0.7051282051282052	0.78125	
epoch: 150	test: 	0.6730769230769231	0.53125	best: 	0.7051282051282052	0.78125	
epoch: 151	test: 	0.641025641025641	0.59375	best: 	0.7051282051282052	0.78125	
epoch: 152	test: 	0.7307692307692308	0.5625	best: 	0.7307692307692308	0.78125	
epoch: 153	test: 	0.5833333333333333	0.53125	best: 	0.7307692307692308	0.78125	
epoch: 154	test: 	0.7307692307692308	0.53125	best: 	0.7307692307692308	0.78125	
epoch: 155	test: 	0.7307692307692308	0.5625	best: 	0.7307692307692308	0.78125	
epoch: 156	test: 	0.7115384615384616	0.53125	best: 	0.7307692307692308	0.78125	
epoch: 157	test: 	0.6025641025641025	0.625	best: 	0.7307692307692308	0.78125	
epoch: 158	test: 	0.5833333333333333	0.59375	best: 	0.7307692307692308	0.78125	
epoch: 159	test: 	0.6474358974358975	0.59375	best: 	0.7307692307692308	0.78125	
epoch: 160	test: 	0.5448717948717949	0.625	best: 	0.7307692307692308	0.78125	
epoch: 161	test: 	0.6025641025641025	0.5625	best: 	0.7307692307692308	0.78125	
epoch: 162	test: 	0.6025641025641025	0.625	best: 	0.7307692307692308	0.78125	
epoch: 163	test: 	0.6025641025641025	0.5625	best: 	0.7307692307692308	0.78125	
epoch: 164	test: 	0.7115384615384616	0.5625	best: 	0.7307692307692308	0.78125	
epoch: 165	test: 	0.6217948717948717	0.625	best: 	0.7307692307692308	0.78125	
epoch: 166	test: 	0.7307692307692308	0.625	best: 	0.7307692307692308	0.78125	
epoch: 167	test: 	0.7307692307692308	0.59375	best: 	0.7307692307692308	0.78125	
epoch: 168	test: 	0.7692307692307692	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 169	test: 	0.6923076923076923	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 170	test: 	0.6923076923076923	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 171	test: 	0.7692307692307692	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 172	test: 	0.75	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 173	test: 	0.6474358974358975	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 174	test: 	0.7307692307692308	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 175	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 176	test: 	0.6666666666666667	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 177	test: 	0.6282051282051282	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 178	test: 	0.7115384615384616	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 179	test: 	0.6923076923076923	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 180	test: 	0.6217948717948717	0.625	best: 	0.7692307692307692	0.78125	
epoch: 181	test: 	0.6282051282051282	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 182	test: 	0.6666666666666667	0.625	best: 	0.7692307692307692	0.78125	
epoch: 183	test: 	0.6666666666666667	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 184	test: 	0.6666666666666667	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 185	test: 	0.6923076923076923	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 186	test: 	0.7692307692307692	0.625	best: 	0.7692307692307692	0.78125	
epoch: 187	test: 	0.6474358974358975	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 188	test: 	0.7115384615384616	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 189	test: 	0.7307692307692308	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 190	test: 	0.6666666666666667	0.625	best: 	0.7692307692307692	0.78125	
epoch: 191	test: 	0.6858974358974359	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 192	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 193	test: 	0.7307692307692308	0.625	best: 	0.7692307692307692	0.78125	
epoch: 194	test: 	0.6282051282051282	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 195	test: 	0.6666666666666667	0.625	best: 	0.7692307692307692	0.78125	
epoch: 196	test: 	0.6923076923076923	0.625	best: 	0.7692307692307692	0.78125	
epoch: 197	test: 	0.7051282051282052	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 198	test: 	0.7307692307692308	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 199	test: 	0.7115384615384616	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 200	test: 	0.7115384615384616	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 201	test: 	0.7051282051282052	0.625	best: 	0.7692307692307692	0.78125	
epoch: 202	test: 	0.7115384615384616	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 203	test: 	0.7115384615384616	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 204	test: 	0.75	0.65625	best: 	0.7692307692307692	0.78125	
epoch: 205	test: 	0.7692307692307692	0.625	best: 	0.7692307692307692	0.78125	
epoch: 206	test: 	0.6730769230769231	0.625	best: 	0.7692307692307692	0.78125	
epoch: 207	test: 	0.6474358974358975	0.625	best: 	0.7692307692307692	0.78125	
epoch: 208	test: 	0.6538461538461539	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 209	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 210	test: 	0.6730769230769231	0.625	best: 	0.7692307692307692	0.78125	
epoch: 211	test: 	0.6474358974358975	0.625	best: 	0.7692307692307692	0.78125	
epoch: 212	test: 	0.6730769230769231	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 213	test: 	0.7115384615384616	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 214	test: 	0.7115384615384616	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 215	test: 	0.7115384615384616	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 216	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 217	test: 	0.7051282051282052	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 218	test: 	0.6474358974358975	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 219	test: 	0.7307692307692308	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 220	test: 	0.7307692307692308	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 221	test: 	0.6730769230769231	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 222	test: 	0.6666666666666667	0.625	best: 	0.7692307692307692	0.78125	
epoch: 223	test: 	0.5833333333333333	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 224	test: 	0.6217948717948717	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 225	test: 	0.7051282051282052	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 226	test: 	0.6282051282051282	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 227	test: 	0.6282051282051282	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 228	test: 	0.6474358974358975	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 229	test: 	0.5833333333333333	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 230	test: 	0.6474358974358975	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 231	test: 	0.6025641025641025	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 232	test: 	0.6858974358974359	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 233	test: 	0.6282051282051282	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 234	test: 	0.6858974358974359	0.625	best: 	0.7692307692307692	0.78125	
epoch: 235	test: 	0.75	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 236	test: 	0.7692307692307692	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 237	test: 	0.7307692307692308	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 238	test: 	0.7051282051282052	0.625	best: 	0.7692307692307692	0.78125	
epoch: 239	test: 	0.6217948717948717	0.625	best: 	0.7692307692307692	0.78125	
epoch: 240	test: 	0.7115384615384616	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 241	test: 	0.7307692307692308	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 242	test: 	0.7115384615384616	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 243	test: 	0.5384615384615384	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 244	test: 	0.75	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 245	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 246	test: 	0.6666666666666667	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 247	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 248	test: 	0.7307692307692308	0.625	best: 	0.7692307692307692	0.78125	
epoch: 249	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 250	test: 	0.7692307692307692	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 251	test: 	0.75	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 252	test: 	0.6923076923076923	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 253	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 254	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 255	test: 	0.6858974358974359	0.53125	best: 	0.7692307692307692	0.78125	
epoch: 256	test: 	0.6858974358974359	0.625	best: 	0.7692307692307692	0.78125	
epoch: 257	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 258	test: 	0.6858974358974359	0.625	best: 	0.7692307692307692	0.78125	
epoch: 259	test: 	0.7115384615384616	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 260	test: 	0.7307692307692308	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 261	test: 	0.75	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 262	test: 	0.6858974358974359	0.625	best: 	0.7692307692307692	0.78125	
epoch: 263	test: 	0.75	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 264	test: 	0.7692307692307692	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 265	test: 	0.6666666666666667	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 266	test: 	0.5833333333333333	0.625	best: 	0.7692307692307692	0.78125	
epoch: 267	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 268	test: 	0.75	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 269	test: 	0.6858974358974359	0.625	best: 	0.7692307692307692	0.78125	
epoch: 270	test: 	0.6858974358974359	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 271	test: 	0.7692307692307692	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 272	test: 	0.7692307692307692	0.625	best: 	0.7692307692307692	0.78125	
epoch: 273	test: 	0.75	0.59375	best: 	0.7692307692307692	0.78125	
epoch: 274	test: 	0.7692307692307692	0.625	best: 	0.7692307692307692	0.78125	
epoch: 275	test: 	0.75	0.5625	best: 	0.7692307692307692	0.78125	
epoch: 276	test: 	0.7884615384615384	0.625	best: 	0.7884615384615384	0.78125	
epoch: 277	test: 	0.75	0.53125	best: 	0.7884615384615384	0.78125	
epoch: 278	test: 	0.75	0.625	best: 	0.7884615384615384	0.78125	
epoch: 279	test: 	0.7051282051282052	0.625	best: 	0.7884615384615384	0.78125	
epoch: 280	test: 	0.8076923076923077	0.625	best: 	0.8076923076923077	0.78125	
epoch: 281	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 282	test: 	0.7243589743589745	0.625	best: 	0.8076923076923077	0.78125	
epoch: 283	test: 	0.7307692307692308	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 284	test: 	0.7307692307692308	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 285	test: 	0.75	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 286	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 287	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 288	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 289	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 290	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 291	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 292	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 293	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 294	test: 	0.6858974358974359	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 295	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 296	test: 	0.6025641025641025	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 297	test: 	0.6666666666666667	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 298	test: 	0.7307692307692308	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 299	test: 	0.75	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 300	test: 	0.75	0.625	best: 	0.8076923076923077	0.78125	
epoch: 301	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 302	test: 	0.7307692307692308	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 303	test: 	0.7307692307692308	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 304	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 305	test: 	0.6025641025641025	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 306	test: 	0.7307692307692308	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 307	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 308	test: 	0.5833333333333333	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 309	test: 	0.5833333333333333	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 310	test: 	0.6217948717948717	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 311	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 312	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 313	test: 	0.6474358974358975	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 314	test: 	0.6858974358974359	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 315	test: 	0.75	0.5625	best: 	0.8076923076923077	0.78125	
epoch: 316	test: 	0.6858974358974359	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 317	test: 	0.6217948717948717	0.625	best: 	0.8076923076923077	0.78125	
epoch: 318	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 319	test: 	0.6217948717948717	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 320	test: 	0.6858974358974359	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 321	test: 	0.7051282051282052	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 322	test: 	0.7692307692307692	0.59375	best: 	0.8076923076923077	0.78125	
epoch: 323	test: 	0.7692307692307692	0.5625	best: 	0.8076923076923077	0.78125	
